siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO10,TO5411SW,"2015-08-04 21:20","2015-08-11 15:50",201508,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,483.800,9.144,9.144,"  ","u           ",
CO10,TO5525SW,"2015-08-11 15:50","2015-08-18 16:05",201508,5.320,6.100," ",.202," ",.023," ",.020," ",.029," ",.268," ",.882," ",.058," ",.438,0,-9,1466.800,21.590,21.590,"w ","            ",
CO10,TO5929SW,"2015-08-18 16:05","2015-08-25 16:16",201508,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,10.100,.254,.254,"  ","v           ",
CO10,TO6092SW,"2015-08-25 16:16","2015-09-01 15:17",201508,5.160,5.400," ",.056," ",.008," ",.010," ",.014," ",.158," ",.528," ",.034," ",.211,0,-9,2242.300,33.782,33.782,"w ","            ",
CO10,TO6483SW,"2015-09-01 15:17","2015-09-08 18:35",201509,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2339.900,35.306,35.306,"  ","u           ",
CO10,TO6617SW,"2015-09-08 18:35","2015-09-15 20:06",201509,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1145.300,16.764,16.764,"  ","u           ",
CO10,TO6827SW,"2015-09-15 20:06","2015-09-22 16:30",201509,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,120.600,2.540,2.540,"  ","u           ",
CO10,TO7260SW,"2015-09-22 16:30","2015-09-29 16:10",201509,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TO7380SW,"2015-09-29 16:10","2015-10-06 16:20",201510,6.050,4.900," ",.475," ",.043," ",.030," ",.047," ",.134," ",.398," ",.068," ",.339,0,-9,499.900,7.874,7.874,"w ","            ",
CO10,TO7784SW,"2015-10-06 16:20","2015-10-13 16:31",201510,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.100,.000,.000,"d ","            ",
CO10,TO7957SW,"2015-10-13 16:31","2015-10-20 17:51",201510,5.900,3.200," ",.042," ",.008," ",.051," ",.027," ",.242," ",.243," ",.039," ",.235,0,-9,935.000,13.716,13.716,"w ","            ",
CO10,TO8227SW,"2015-10-20 17:51","2015-10-27 18:18",201510,4.830,11.200," ",.108," ",.014," ",.100," ",.111," ",.302," ",.827," ",.213," ",.845,0,-9,207.200,13.970,13.970,"w ","            ",
CO10,TO8597SW,"2015-10-27 18:18","2015-11-03 18:29",201510,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.300,5.334,5.334,"  ","v           ",
CO10,TO8824SW,"2015-11-03 18:29","2015-11-10 17:20",201511,5.590,4.400," ",.055," ",.005," ",.011," ",.009," ",.107," ",.407," ",.034," ",.085,0,-9,62.900,22.098,22.098,"w ","            ",
CO10,TO9113SW,"2015-11-10 17:20","2015-11-17 18:50",201511,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.000,20.320,20.320,"  ","v           ",
CO10,TO9266SW,"2015-11-17 18:50","2015-11-24 17:14",201511,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,4.400,7.874,7.874,"  ","v           ",
CO10,TO9521SW,"2015-11-24 17:14","2015-12-01 17:25",201511,5.270,5.000," ",.148," ",.021," ",.023," ",.025," ",.150," ",.427," ",.051," ",.326,0,-9,43.400,2.794,2.794,"w ","            ",
CO10,TO9798SW,"2015-12-01 17:25","2015-12-08 18:00",201512,-9.000,-9.000," ",.120," ",.020," ",.013," ",.017," ",.164," ",1.111," ",.038," ",.225,0,-9,19.000,4.318,4.318,wi,"            ",
CO10,TP0375SW,"2015-12-08 18:00","2015-12-15 19:13",201512,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.300,8.382,8.382,"  ","v           ",
CO10,TP0594SW,"2015-12-15 19:13","2015-12-22 17:25",201512,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,12.700,23.876,23.876,"  ","v           ",
CO10,TP0530SW,"2015-12-22 17:25","2015-12-29 17:56",201512,5.380,2.200," ",.009,<,.002,<,.004,<,.003,<,.019," ",.068,<,.005," ",.033,0,-9,688.000,10.414,10.414,"w ","            ",2023-01-31
CO10,TP0902SW,"2015-12-29 17:56","2016-01-05 19:03",201601,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,3.500,8.382,8.382,"  ","v           ",
CO10,TP1222SW,"2016-01-05 19:03","2016-01-12 19:31",201601,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,35.600,-9.990,.000,"d ","            ",
CO10,TP1458SW,"2016-01-12 19:31","2016-01-19 18:02",201601,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,30.100,14.224,14.224,"  ","v           ",
CO10,TP1715SW,"2016-01-19 18:02","2016-01-26 18:53",201601,5.020,7.800," ",.064," ",.011," ",.037," ",.097," ",.287," ",.287," ",.106," ",.310,0,-9,50.300,25.908,25.908,wi,"            ",
CO10,TP1859SW,"2016-01-26 18:53","2016-02-02 18:40",201601,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1096.200,-9.990,16.146,"  ","f           ",2017-03-17
CO10,TP2248SW,"2016-02-02 18:40","2016-02-09 18:30",201602,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-9.990,.000,"d ","            ",
CO10,TP2444SW,"2016-02-09 18:30","2016-02-16 17:41",201602,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,1.524,1.524,"  ","v           ",
CO10,TP2774SW,"2016-02-16 17:41","2016-02-23 19:40",201602,5.590,4.700," ",.306," ",.032," ",.035," ",.047," ",.099," ",.747," ",.083," ",.290,0,-9,94.700,7.874,7.874,"w ","            ",2017-03-17
CO10,TP2970SW,"2016-02-23 19:40","2016-03-01 18:26",201602,6.480,16.000," ",1.151," ",.130," ",.099," ",.416," ",.849," ",1.849," ",.209," ",1.568,0,-9,16.100,.762,.762,wi,"            ",
CO10,TP3192SW,"2016-03-01 18:26","2016-03-08 17:54",201603,5.190,4.100," ",.044," ",.005," ",.005," ",.010," ",.095," ",.253," ",.022," ",.151,0,-9,492.600,18.542,18.542,"w ","            ",2017-03-17
CO10,TP3580SW,"2016-03-08 17:54","2016-03-15 16:40",201603,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,5.600,10.668,10.668,"  ","v           ",
CO10,TP3875SW,"2016-03-15 16:40","2016-03-22 18:02",201603,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,-9.990,-9.990,"  ","p           ",
CO10,TP4043SW,"2016-03-22 18:02","2016-03-29 16:00",201603,5.580,4.400," ",.177," ",.017," ",.015," ",.056," ",.213," ",.275," ",.052," ",.195,0,-9,136.000,-9.990,2.003,"w ","            ",
CO10,TP4322SW,"2016-03-29 16:03","2016-04-05 17:10",201604,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,3.000,-9.990,.044,"t ","            ",
CO10,TP4561SW,"2016-04-05 17:10","2016-04-12 15:23",201604,5.320,5.600," ",.137," ",.018," ",.015," ",.052," ",.281," ",.598," ",.060," ",.288,0,-9,210.800,6.096,6.096,"w ","            ",
CO10,TP4886SW,"2016-04-12 15:23","2016-04-19 17:50",201604,5.490,7.100," ",.274," ",.031," ",.021," ",.044," ",.397," ",1.152," ",.086," ",.751,0,-9,191.800,21.844,21.844,"w ","            ",
CO10,TP5068SW,"2016-04-19 17:50","2016-04-26 20:07",201604,5.870,4.400," ",.391," ",.031," ",.021," ",.056," ",.119," ",.318," ",.070," ",.281,0,-9,968.800,24.384,24.384,"w ","            ",2017-03-17
CO10,TP5425SW,"2016-04-26 20:07","2016-05-03 17:23",201604,5.500,3.100," ",.058," ",.008," ",.006," ",.019," ",.123," ",.267," ",.038," ",.209,0,-9,553.700,27.686,27.686,"w ","            ",2017-03-17
CO10,TP5625SW,"2016-05-03 17:23","2016-05-11 00:05",201605,5.620,4.400," ",.184," ",.016," ",.016," ",.028," ",.230," ",.382," ",.038," ",.327,0,-9,2117.700,32.258,32.258,"w ","            ",
CO10,TP5881SW,"2016-05-11 00:05","2016-05-17 14:30",201605,5.290,4.800," ",.113," ",.012," ",.017," ",.030," ",.153," ",.439," ",.062," ",.258,0,-9,1140.400,15.748,15.748,"w ","            ",2017-03-17
CO10,TP6095SW,"2016-05-17 14:30","2016-05-24 15:27",201605,5.300,4.700," ",.053," ",.007," ",.008," ",.009," ",.152," ",.349," ",.023," ",.215,0,-9,474.200,6.604,6.604,"w ","            ",2017-03-17
CO10,TP6624SW,"2016-05-24 15:27","2016-05-31 15:19",201605,5.050,6.500," ",.078," ",.011," ",.011," ",.024," ",.112," ",.411," ",.040," ",.202,0,-9,491.100,6.604,6.604,"w ","            ",2017-03-17
CO10,TP6798SW,"2016-05-31 15:19","2016-06-07 15:18",201606,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
CO10,TP6861SW,"2016-06-07 15:18","2016-06-14 16:30",201606,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,339.100,3.810,3.810,"  ","c           ",
CO10,TP7378SW,"2016-06-14 16:30","2016-06-21 18:08",201606,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.100,.000,.000,"d ","            ",
CO10,TP7576SW,"2016-06-21 18:08","2016-06-28 15:55",201606,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,156.400,2.286,2.286,"  ","c           ",
CO10,TP7674SW,"2016-06-28 15:55","2016-07-05 15:30",201607,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,187.200,17.018,17.018,"  ","u           ",2017-03-17
CO10,TP8177SW,"2016-07-05 15:30","2016-07-12 15:20",201607,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
CO10,TP8303SW,"2016-07-12 15:20","2016-07-19 15:15",201607,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,592.100,9.144,9.144,"  ","u           ",
CO10,TP8495SW,"2016-07-19 15:15","2016-07-26 15:45",201607,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,330.900,4.826,4.826,"  ","u           ",
CO10,TP8723SW,"2016-07-26 15:45","2016-08-02 15:38",201607,5.440,7.500," ",.264," ",.033," ",.036," ",.030," ",.460," ",1.067," ",.091," ",.429,0,-9,423.700,6.350,6.350,"w ","            ",
CO10,TP9011SW,"2016-08-02 15:38","2016-08-09 15:22",201608,5.170,3.600," ",.031," ",.004," ",.010," ",.008," ",.094," ",.379," ",.022," ",.086,0,-9,2178.100,33.528,33.528,"w ","            ",2017-03-17
CO10,TP9295SW,"2016-08-09 15:22","2016-08-16 16:01",201608,5.110,8.200," ",.214," ",.031," ",.017," ",.081," ",.279," ",1.115," ",.126," ",.681,0,-9,741.900,10.922,10.922,"w ","            ",
CO10,TP9592SW,"2016-08-16 16:01","2016-08-23 15:46",201608,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,771.200,10.922,10.922,"  ","uc          ",
CO10,TP9824SW,"2016-08-23 15:46","2016-08-30 15:53",201608,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1767.300,26.162,26.162,"  ","u           ",
CO10,TQ0140SW,"2016-08-30 15:53","2016-09-06 16:01",201609,5.140,4.800," ",.063," ",.007," ",.007," ",.020," ",.139," ",.462," ",.037," ",.248,0,-9,1079.000,16.002,16.002,"w ","            ",2017-03-17
CO10,TQ0580SW,"2016-09-06 16:01","2016-09-13 15:30",201609,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.508,.508,"  ","vu          ",
CO10,TQ0609SW,"2016-09-13 15:30","2016-09-20 16:50",201609,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,320.700,5.842,5.842,"  ","uc          ",
CO10,TQ0970SW,"2016-09-20 16:50","2016-09-28 17:06",201609,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1122.600,19.050,19.050,"  ","u           ",2017-03-17
CO10,TQ1183SW,"2016-09-28 17:06","2016-10-04 15:03",201610,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,87.100,1.270,1.270,"  ","u           ",
CO10,TQ1463SW,"2016-10-04 15:03","2016-10-11 15:00",201610,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,484.600,10.160,10.160,"  ","u           ",
CO10,TQ1662SW,"2016-10-11 15:00","2016-10-18 15:34",201610,4.890,11.100," ",.283," ",.034," ",.023," ",.073," ",.321," ",1.408," ",.151," ",.659,0,-9,756.700,11.684,11.684,"w ","            ",
CO10,TQ2037SW,"2016-10-18 15:34","2016-10-25 17:03",201610,6.260,10.000," ",.725," ",.068," ",.037," ",.089," ",.440," ",1.404," ",.109," ",.925,0,-9,111.100,1.778,1.778,"w ","            ",
CO10,TQ2191SW,"2016-10-25 17:03","2016-11-01 15:55",201610,4.700,16.000," ",.284," ",.022," ",.019," ",.031," ",.521," ",1.113," ",.124," ",1.411,0,-9,227.000,3.556,3.556,"w ","            ",
CO10,TQ2539SW,"2016-11-01 15:55","2016-11-08 16:50",201611,4.950,7.200," ",.065," ",.006," ",.005," ",.011," ",.057," ",.364," ",.022," ",.124,0,-9,412.900,7.112,7.112,"w ","            ",2017-03-17
CO10,TQ2783SW,"2016-11-08 16:50","2016-11-15 16:55",201611,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
CO10,TQ3042SW,"2016-11-15 16:55","2016-11-22 18:12",201611,5.700,2.300," ",.126," ",.010," ",.019," ",.010," ",.053," ",.178," ",.013," ",.071,0,-9,757.100,19.812,19.812,"w ","            ",2017-03-17
CO10,TQ3489SW,"2016-11-22 18:12","2016-11-29 17:48",201611,5.290,3.400," ",.086," ",.006," ",.012," ",.010," ",.083," ",.299," ",.022," ",.150,0,-9,693.400,36.830,36.830,"w ","            ",2017-03-17
CO10,TQ3634SW,"2016-11-29 17:48","2016-12-06 17:25",201612,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",.117," ",-9.000," ",-9.000," ",-9.000,0,-9,29.000,1.778,1.778,wi,"            ",2017-03-17
CO10,TQ3809SW,"2016-12-06 17:25","2016-12-13 21:49",201612,5.270,4.300," ",.081," ",.009," ",.007," ",.028," ",.072," ",.474," ",.026," ",.124,0,-9,1440.600,33.020,33.020,"w ","            ",2017-03-17
CO10,TQ4020SW,"2016-12-13 21:49","2016-12-20 17:20",201612,5.390,2.900," ",.031," ",.002," ",.005,<,.003," ",.048," ",.148," ",.009," ",.072,0,-9,1998.200,27.432,27.432,"w ","            ",2017-03-17
CO10,TQ4398SW,"2016-12-20 17:20","2016-12-27 20:45",201612,5.360,2.200," ",.012,<,.002,<,.004,<,.003,<,.018," ",.114," ",.008," ",.030,0,-9,1718.300,25.400,25.400,"w ","            ",2023-02-16
CO10,TQ4770SW,"2016-12-27 20:45","2017-01-03 20:02",201612,5.110,4.200," ",.046," ",.005," ",.005," ",.015," ",.050," ",.413," ",.025," ",.111,0,-9,666.300,8.382,8.382,"w ","            ",2023-02-16
CO10,TQ5036SW,"2017-01-03 20:02","2017-01-10 20:35",201701,5.310,2.500," ",.014," ",.002,<,.004," ",.005," ",.018," ",.123," ",.011," ",.058,0,-9,1965.200,-9.990,28.946,"w ","            ",2023-02-16
CO10,TQ5212SW,"2017-01-10 20:45","2017-01-17 22:00",201701,5.170,3.700," ",.019," ",.002," ",.003," ",.005," ",.033," ",.316," ",.019," ",.056,0,-9,891.500,11.176,11.176,"w ","            ",
CO10,TQ5487SW,"2017-01-17 22:00","2017-01-24 18:14",201701,5.250,2.800," ",.008," ",.002," ",.003," ",.004,<,.018," ",.175," ",.009," ",.015,0,-9,367.600,20.828,20.828,"w ","            ",
CO10,TQ5789SW,"2017-01-24 18:14","2017-01-31 18:23",201701,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,1.524,1.524,"  ","v           ",
CO10,TQ6089SW,"2017-01-31 18:23","2017-02-07 22:56",201702,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.100,25.908,25.908,"  ","v           ",
CO10,TQ6165SW,"2017-02-07 22:56","2017-02-14 20:05",201702,4.970,5.100," ",.037," ",.005," ",.006," ",.007," ",.043," ",.469," ",.050," ",.168,0,-9,1456.900,53.848,53.848,"w ","            ",
CO10,TQ6521SW,"2017-02-14 20:05","2017-02-21 19:12",201702,5.380,4.300," ",.152," ",.010," ",.016," ",.015," ",.174," ",.237," ",.038," ",.192,0,-9,117.900,4.064,4.064,"w ","            ",
CO10,TQ6773SW,"2017-02-21 19:12","2017-02-28 22:16",201702,5.780,3.100," ",.188," ",.019," ",.011," ",.024," ",.090," ",.345," ",.020," ",.173,0,-9,769.600,33.020,33.020,"w ","            ",
CO10,TQ7116SW,"2017-02-28 22:16","2017-03-07 19:25",201703,-9.000,-9.000," ",.576," ",.076," ",.047," ",.129," ",.298," ",1.715," ",.315," ",.652,0,-9,38.600,4.318,4.318,wi,"            ",
CO10,TQ7400SW,"2017-03-07 19:25","2017-03-14 17:32",201703,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.762,.762,"  ","v           ",
CO10,TQ7638SW,"2017-03-14 17:32","2017-03-21 16:54",201703,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
